Date,Open,High,Low,Close,Volume,Change
2022-01-03,1.0,1.0,1.0,1.0,0.009851111106163914,0.49458483754512655
2022-01-04,1.0,0.9642857142857144,0.9761904761904763,1.0,0.011690187564750692,0.49458483754512655
2022-01-05,0.9642857142857144,0.9523809523809526,0.9285714285714284,0.9195402298850572,0.0148633888186499,0.33973079895272307
2022-01-06,0.8928571428571428,0.8928571428571428,0.833333333333333,0.8275862068965516,0.03004209414687152,0.31356032184233507
2022-01-07,0.8214285714285716,0.9047619047619051,0.8452380952380953,0.9195402298850572,0.017224417317150326,0.680469071790274
2022-01-10,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.896551724137931,0.004125019960263644,0.44932870861942936
2022-01-11,0.8690476190476191,0.8928571428571428,0.8809523809523809,0.8850574712643677,0.00860623828820779,0.4718079042371275
2022-01-12,0.8928571428571428,0.916666666666667,0.9166666666666665,0.9425287356321839,0.011389442806584087,0.6088453610704033
2022-01-13,0.9285714285714284,0.9285714285714288,0.9047619047619047,0.9195402298850572,0.013733470928445214,0.44962257958647933
2022-01-14,0.8690476190476191,0.8571428571428572,0.8690476190476191,0.8620689655172411,0.009025783297413291,0.3814445152308815
2022-01-17,0.8571428571428572,0.8214285714285716,0.833333333333333,0.8505747126436778,0.008845862644647401,0.47158089161279526
2022-01-18,0.8571428571428572,0.8333333333333335,0.8095238095238093,0.7931034482758621,0.01238538153803622,0.3791817087845967
2022-01-19,0.7738095238095237,0.8214285714285716,0.7976190476190474,0.804597701149425,0.011787332574118101,0.5180566603438778
2022-01-20,0.8690476190476191,0.8214285714285716,0.8214285714285712,0.8620689655172411,0.009058569738074795,0.6115474680456626
2022-01-21,0.8095238095238093,0.8571428571428572,0.833333333333333,0.8620689655172411,0.012500538851223836,0.49458483754512655
2022-01-24,0.8809523809523809,0.8452380952380953,0.8452380952380953,0.8505747126436778,0.009660059254408007,0.47158089161279526
2022-01-25,0.8095238095238093,0.785714285714286,0.75,0.735632183908046,0.015390805265340465,0.2637785800240676
2022-01-26,0.7261904761904763,0.7380952380952381,0.7380952380952381,0.7471264367816088,0.009978816316394822,0.5184613469438557
2022-01-27,0.7380952380952381,0.7261904761904763,0.5952380952380949,0.5747126436781609,0.027580075315716227,0.13766794447132386
2022-01-28,0.5833333333333335,0.5833333333333335,0.5238095238095237,0.632183908045977,0.021590478331906856,0.6200230209804848
2022-02-03,0.6547619047619047,0.6785714285714288,0.6309523809523809,0.6091954022988504,0.015604929056821131,0.4453023626295981
2022-02-04,0.5952380952380953,0.5952380952380953,0.6071428571428572,0.632183908045977,0.012164983798033907,0.5442205918507306
2022-02-07,0.6190476190476191,0.5833333333333335,0.583333333333333,0.6091954022988504,0.01289033320131057,0.4453023626295981
2022-02-08,0.6309523809523809,0.6547619047619051,0.6071428571428572,0.6206896551724137,0.03015381090764404,0.5194027146979279
2022-02-09,0.6428571428571428,0.6309523809523809,0.6547619047619047,0.6551724137931032,0.007913068169284086,0.5687725631768947
2022-02-10,0.6666666666666665,0.666666666666667,0.6666666666666665,0.6781609195402298,0.017218345754064862,0.5435190264188495
2022-02-11,0.6547619047619047,0.6190476190476191,0.6309523809523809,0.6436781609195399,0.010654176516934503,0.4216986509595288
2022-02-14,0.6309523809523809,0.5952380952380953,0.5714285714285712,0.5517241379310343,0.011224093905223307,0.2981539800803956
2022-02-15,0.5476190476190474,0.535714285714286,0.5238095238095237,0.5402298850574709,0.012427882479634462,0.4693140794223825
2022-02-16,0.5833333333333335,0.535714285714286,0.5595238095238093,0.5517241379310343,0.014917020959238157,0.5199481625474404
2022-02-17,0.5595238095238093,0.5833333333333335,0.5595238095238093,0.5862068965517238,0.02238059107476179,0.5703971119133573
2022-02-18,0.5714285714285712,0.5833333333333335,0.5714285714285712,0.632183908045977,0.006356724165043705,0.594573107951361
2022-02-21,0.5714285714285712,0.5833333333333335,0.5714285714285712,0.632183908045977,0.006571859883705281,0.49458483754512655
2022-02-22,0.5714285714285712,0.5714285714285716,0.5714285714285712,0.5862068965517238,0.01294922736323956,0.39601988771406965
2022-02-23,0.6190476190476191,0.6071428571428572,0.6071428571428572,0.632183908045977,0.0064532620181025685,0.594573107951361
2022-02-24,0.5833333333333335,0.5595238095238098,0.5714285714285712,0.5977011494252871,0.009698917258154971,0.42066112517183424
2022-02-25,0.6190476190476191,0.5833333333333335,0.5952380952380949,0.5977011494252871,0.01063009265002883,0.49458483754512655
2022-02-28,0.5833333333333335,0.5714285714285716,0.583333333333333,0.6206896551724137,0.011332977269889279,0.5443991377295275
2022-03-02,0.6428571428571428,0.6190476190476191,0.6309523809523809,0.6091954022988504,0.005627731823915767,0.4698555956678707
2022-03-03,0.6309523809523809,0.6309523809523809,0.6428571428571428,0.6666666666666665,0.004693115879626809,0.6186742233091367
2022-03-04,0.6666666666666665,0.6190476190476191,0.6190476190476191,0.6206896551724137,0.005716579030399711,0.3970610667615806
2022-03-07,0.5833333333333335,0.5476190476190479,0.5476190476190474,0.5402298850574709,0.00900918769164636,0.32148014440433215
2022-03-08,0.5,0.5119047619047619,0.5238095238095237,0.5517241379310343,0.006488274698562072,0.5199481625474404
2022-03-10,0.6190476190476191,0.6904761904761907,0.5714285714285712,0.735632183908046,0.03343791938057104,0.8989169675090252
2022-03-11,0.6904761904761902,0.6547619047619051,0.6071428571428572,0.6091954022988504,0.015433913363247252,0.2319432341590945
2022-03-14,0.6071428571428572,0.6190476190476191,0.583333333333333,0.5977011494252871,0.00905917689438334,0.4697669603923245
2022-03-15,0.5714285714285712,0.535714285714286,0.5476190476190474,0.5632183908045976,0.007191159318422519,0.4198633872685248
2022-03-16,0.5952380952380953,0.5714285714285716,0.5714285714285712,0.6206896551724137,0.007105145508045126,0.6204791598293393
2022-03-17,0.6666666666666665,0.6547619047619051,0.6309523809523809,0.6091954022988504,0.018484469042820105,0.4698555956678707
2022-03-18,0.6071428571428572,0.6071428571428572,0.5952380952380949,0.6551724137931032,0.020971583668061983,0.593856346156334
2022-03-21,0.6785714285714284,0.6309523809523809,0.6190476190476191,0.6206896551724137,0.010143153290574688,0.4211835542345432
2022-03-22,0.3571428571428572,0.34523809523809534,0.3452380952380949,0.39080459770114917,1.0000000000000002,0.0
2022-03-23,0.4285714285714284,0.45238095238095255,0.4285714285714284,0.47126436781609193,0.1726958974650617,0.681005276312135
2022-03-24,0.45238095238095255,0.41666666666666696,0.40476190476190466,0.4137931034482758,0.09903994420638296,0.36491840073554294
2022-03-25,0.4166666666666665,0.38095238095238093,0.3928571428571428,0.4022988505747125,0.06578457648924818,0.46815664011905156
2022-03-28,0.4166666666666665,0.3928571428571428,0.40476190476190466,0.436781609195402,0.047278856975628954,0.5741732022075613
2022-03-29,0.45238095238095255,0.4761904761904763,0.46428571428571397,0.5172413793103448,0.0792555535069652,0.6781807242096061
2022-03-30,0.5357142857142856,0.5,0.5,0.4942528735632181,0.03823668045788491,0.44348382111979984
2022-03-31,0.5238095238095237,0.5714285714285716,0.5238095238095237,0.5862068965517238,0.0884011489825983,0.7005086360769268
2022-04-01,0.5833333333333335,0.5833333333333335,0.5714285714285712,0.6091954022988504,0.04512770217444937,0.5445789727482441
2022-04-04,0.6071428571428572,0.5833333333333335,0.5952380952380949,0.5977011494252871,0.02797594122888842,0.4697669603923245
2022-04-05,0.6190476190476191,0.5833333333333335,0.5952380952380949,0.6206896551724137,0.02161415742794016,0.5443991377295275
2022-04-06,0.5833333333333335,0.5595238095238098,0.5595238095238093,0.5977011494252871,0.029657764203561705,0.44512635379061416
2022-04-07,0.5595238095238093,0.535714285714286,0.5357142857142856,0.5402298850574709,0.03386980990138365,0.3700490870841239
2022-04-08,0.5476190476190474,0.5238095238095237,0.5238095238095237,0.5517241379310343,0.015072452974226016,0.5199481625474404
2022-04-11,0.5357142857142856,0.5119047619047619,0.5357142857142856,0.5402298850574709,0.010583139228834585,0.4693140794223825
2022-04-12,0.5,0.48809523809523814,0.5119047619047619,0.5287356321839081,0.0186338294947225,0.4692215125428128
2022-04-13,0.5238095238095237,0.5476190476190479,0.5357142857142856,0.5747126436781609,0.01680446753707246,0.5964111276279462
2022-04-14,0.5714285714285712,0.5476190476190479,0.5595238095238093,0.5632183908045976,0.022850934828449,0.4694972008580549
2022-04-15,0.5476190476190474,0.535714285714286,0.5476190476190474,0.5632183908045976,0.01580124292991777,0.49458483754512655
2022-04-18,0.5595238095238093,0.5238095238095237,0.5595238095238093,0.5517241379310343,0.009580117007116078,0.46940597308828397
2022-04-19,0.5595238095238093,0.5476190476190479,0.5714285714285712,0.5977011494252871,0.012857344375212885,0.5956678700361007
2022-04-20,0.5952380952380953,0.5714285714285716,0.583333333333333,0.5977011494252871,0.018742308088516107,0.49458483754512655
2022-04-21,0.6190476190476191,0.5833333333333335,0.5952380952380949,0.6091954022988504,0.018326001246289518,0.5194919876373266
2022-04-22,0.5833333333333335,0.5595238095238098,0.583333333333333,0.6091954022988504,0.014567096540079302,0.49458483754512655
2022-04-25,0.5595238095238093,0.535714285714286,0.5595238095238093,0.5517241379310343,0.01638775592397351,0.3704954517811171
2022-04-26,0.5595238095238093,0.5238095238095237,0.5476190476190474,0.5287356321839081,0.013441226358598256,0.44404332129963986
2022-04-27,0.45238095238095255,0.5119047619047619,0.4761904761904763,0.5517241379310343,0.022880078331259223,0.545497982586536
2022-04-28,0.5595238095238093,0.7619047619047619,0.5357142857142856,0.7816091954022988,0.12961350250866868,1.0
2022-04-29,0.7619047619047619,0.8452380952380953,0.7738095238095237,0.8160919540229883,0.06730449111497577,0.5652398143372864
2022-05-02,0.7857142857142856,0.8333333333333335,0.8095238095238093,0.8275862068965516,0.02356474826186328,0.5178986009310923
2022-05-03,0.8214285714285716,0.785714285714286,0.8095238095238093,0.7931034482758621,0.015192062767009639,0.42487824970319615
2022-05-04,0.8095238095238093,0.785714285714286,0.7857142857142856,0.804597701149425,0.018144056739161807,0.5180566603438778
2022-05-06,0.7738095238095237,0.7738095238095242,0.7619047619047619,0.7701149425287355,0.020323747886843067,0.42440725924480543
2022-05-09,0.75,0.7380952380952381,0.7261904761904763,0.735632183908046,0.024681915869588494,0.4236887174874637
2022-05-10,0.7261904761904763,0.7261904761904763,0.7023809523809521,0.7241379310344827,0.026887512353101065,0.47070832814639674
2022-05-11,0.7142857142857144,0.6785714285714288,0.6666666666666665,0.6896551724137927,0.016642559188126776,0.4227074563101949
2022-05-12,0.6428571428571428,0.6428571428571428,0.6309523809523809,0.6206896551724137,0.03453039596508204,0.3493221579864185
2022-05-13,0.6666666666666665,0.7023809523809526,0.6785714285714284,0.7241379310344827,0.01869859283430077,0.7171480144404341
2022-05-16,0.7380952380952381,0.7261904761904763,0.6904761904761902,0.7126436781609193,0.01883014336781914,0.47062571046681556
2022-05-17,0.7142857142857144,0.7142857142857144,0.7261904761904763,0.735632183908046,0.01170354500353871,0.5426694745286802
2022-05-18,0.75,0.7142857142857144,0.7380952380952381,0.735632183908046,0.012879606773192918,0.49458483754512655
2022-05-19,0.6785714285714284,0.7619047619047619,0.6785714285714284,0.7586206896551722,0.03224141668186244,0.5423378563425869
2022-05-20,0.7738095238095237,0.75,0.7619047619047619,0.7701149425287355,0.01570976471276346,0.5182978092082479
2022-05-23,0.7857142857142856,0.75,0.7738095238095237,0.7816091954022988,0.007563346135561409,0.518216877564348
2022-05-24,0.7738095238095237,0.7619047619047619,0.7738095238095237,0.7586206896551722,0.017980326921290486,0.44748151968368644
2022-05-25,0.7619047619047619,0.7738095238095242,0.7738095238095237,0.7816091954022988,0.01000087632893867,0.5420107808713712
2022-05-26,0.7738095238095237,0.7738095238095242,0.7857142857142856,0.7931034482758621,0.014135408404702874,0.5181364964758456
2022-05-27,0.8214285714285716,0.7738095238095242,0.7738095238095237,0.7816091954022988,0.011979396353054918,0.4711130147463753
2022-05-30,0.7976190476190474,0.7976190476190479,0.7857142857142856,0.8275862068965516,0.014976724662911878,0.5887914732680075
2022-05-31,0.8452380952380953,0.8095238095238098,0.8095238095238093,0.8160919540229883,0.032016161691391765,0.47134930826448285
2022-06-02,0.7857142857142856,0.7619047619047619,0.7619047619047619,0.7701149425287355,0.01396499986743754,0.40132978400126407
2022-06-03,0.7976190476190474,0.7619047619047619,0.75,0.7701149425287355,0.021671230120943515,0.49458483754512655
2022-06-07,0.75,0.7142857142857144,0.714285714285714,0.7126436781609193,0.01580812403474796,0.37642463744902155
2022-06-08,0.7142857142857144,0.7023809523809526,0.7023809523809521,0.7241379310344827,0.011355239667869312,0.5186271560369041
2022-06-09,0.7023809523809526,0.6785714285714288,0.7023809523809521,0.7241379310344827,0.02073681656209074,0.49458483754512655
2022-06-10,0.6785714285714284,0.6547619047619051,0.6785714285714284,0.6781609195402298,0.01777106038027819,0.39874832923188464
2022-06-13,0.6071428571428572,0.5833333333333335,0.5476190476190474,0.5402298850574709,0.029694395967510667,0.20304009120273625
2022-06-14,0.45238095238095255,0.5238095238095237,0.46428571428571397,0.5517241379310343,0.029842542106795968,0.5199481625474404
2022-06-15,0.5476190476190474,0.5119047619047619,0.5,0.5172413793103448,0.017850597856697757,0.4187725631768958
2022-06-16,0.5238095238095237,0.535714285714286,0.5,0.5057471264367814,0.016125666784117684,0.4690343293324639
2022-06-17,0.44047619047619024,0.5119047619047619,0.46428571428571397,0.5402298850574709,0.03504121680600567,0.5715202567188122
2022-06-20,0.5476190476190474,0.5,0.4523809523809521,0.4827586206896548,0.012539599240406984,0.36776821253355574
2022-06-21,0.5119047619047619,0.48809523809523814,0.4761904761904763,0.5172413793103448,0.01333477161916647,0.5720944016380191
2022-06-22,0.5119047619047619,0.48809523809523814,0.40476190476190466,0.4022988505747125,0.034008848696040754,0.23907975541849302
2022-06-23,0.3928571428571428,0.3928571428571428,0.36904761904761907,0.367816091954023,0.026831856358150982,0.4149964728826925
2022-06-24,0.3571428571428572,0.38095238095238093,0.38095238095238093,0.4022988505747125,0.013896998360880354,0.5750986483082868
2022-06-27,0.4166666666666665,0.4285714285714288,0.3928571428571428,0.47126436781609193,0.01453815542270526,0.6537615668699946
2022-06-28,0.45238095238095255,0.4642857142857144,0.44047619047619024,0.5172413793103448,0.01085129993177587,0.5983179869927936
