Date,Open,High,Low,Close,Adj Close,Volume
2022-03-01,0.6266922652492091,0.618359805420551,0.60348037287443,0.5906511528963148,0.5906511528963148,0.5419059451815953
2022-03-02,0.6058595258476074,0.6219479275811195,0.6129470486403175,0.6297221002106894,0.6297221002106894,0.4204130943637125
2022-03-03,0.6478256394404598,0.629495771743191,0.6091181533418142,0.5916264103881976,0.5916264103881976,0.3992970943362552
2022-03-04,0.5809833265191302,0.5649639939714892,0.5645371275334885,0.5516763063135854,0.5516763063135854,0.4337998778152264
2022-03-07,0.558804474330977,0.5404243854292585,0.4930803541833868,0.46581819962976456,0.46581819962976456,0.5506950117036538
2022-03-08,0.46644593942061796,0.5047744941763663,0.46464973893715844,0.4595169104649617,0.4595169104649617,0.6177717066741717
2022-03-09,0.5212785698440383,0.5308387580660647,0.5312010752513923,0.5413745847381095,0.5413745847381095,0.44102799953322663
2022-03-10,0.5185950507778778,0.5055211065693275,0.514368421165204,0.5190256879073105,0.5190256879073105,0.39636877835819356
2022-03-11,0.5415692790164832,0.5194709234417259,0.4935034821916193,0.46810480638641505,0.46810480638641505,0.42615440585937764
2022-03-14,0.4655858612131136,0.46037197721439327,0.4439971549298025,0.42137655891743475,0.42137655891743475,0.5069473713112898
2022-03-15,0.4463754567646001,0.47064728266507094,0.45502098416184134,0.4867559968575381,0.4867559968575381,0.44700681626293065
2022-03-16,0.5222697596129922,0.5563954621032021,0.5226344472259552,0.5735838000499347,0.5735838000499347,0.5996842415963646
2022-03-17,0.564461391909338,0.5896250145477251,0.5811266630155274,0.6053001730827494,0.6053001730827494,0.47061868054173156
2022-03-18,0.6001080305073563,0.6408415149668603,0.6190942704514384,0.6549592327908413,0.6549592327908413,0.818941385630247
2022-03-21,0.6518113966446943,0.6493989113847034,0.6469039934000451,0.6451043014345392,0.6451043014345392,0.4791098358742732
2022-03-22,0.6528672887455156,0.6853101262627974,0.6783589102465022,0.6932153223701685,0.6932153223701685,0.4476932475751813
2022-03-23,0.6745304011948137,0.6873459336741345,0.6899443904420288,0.6600770751289768,0.6600770751289768,0.38991357829778756
2022-03-24,0.6764482493703299,0.694961847776042,0.6855431208291043,0.707988769602576,0.707988769602576,0.40711417412016665
2022-03-25,0.7102574482408679,0.6995983164928457,0.7059903814046053,0.7039777366230846,0.7039777366230846,0.46691332431820204
2022-03-28,0.7071964712263745,0.7248387383890891,0.7222902141422562,0.7370056329572001,0.7370056329572001,0.40436570314591463
2022-03-29,0.7636932624146935,0.7783394384725795,0.7795441609237608,0.7841163717981161,0.7841163717981161,0.532232755129358
2022-03-30,0.7738675538469741,0.7714149985638099,0.7730727810937796,0.7525530994868637,0.7525530994868637,0.4523747091247314
2022-03-31,0.7539718864314069,0.7433662935671594,0.7432397084777473,0.7130923619432321,0.7130923619432321,0.44889999382211815
2022-04-01,0.723335484906106,0.7158159889463254,0.7277750568469095,0.7203848964714121,0.7203848964714121,0.3869701608308564
2022-04-04,0.7294224415882193,0.7576453241365488,0.7556118514368675,0.7686186065789997,0.7686186065789997,0.33580494367831076
2022-04-05,0.7619224028862717,0.7513757192265405,0.73449131289462,0.7101829250562421,0.7101829250562421,0.3492054557560697
2022-04-06,0.6766684757119421,0.6654050108314999,0.6660481181538322,0.6540659998917067,0.6540659998917067,0.4360678468709029
2022-04-07,0.6520037960433203,0.6553651657099149,0.6481065769481427,0.6555749379224409,0.6555749379224409,0.36683026612941977
2022-04-08,0.6465809332303647,0.6347317573908873,0.6489094126728185,0.6224226145423517,0.6224226145423517,0.3281141672558536
2022-04-11,0.5970767584778551,0.5830556510803131,0.5962924704752679,0.5692080012660663,0.5692080012660663,0.3792670286447786
2022-04-12,0.6036149233616168,0.6016070935807929,0.5812347742515989,0.5620206042008682,0.5620206042008682,0.3854504019055333
2022-04-13,0.5666291712366438,0.6004078800348776,0.5877007044714315,0.6104268784715907,0.6104268784715907,0.3741929283846212
2022-04-14,0.6145827128023438,0.5973732964499501,0.5861813463575845,0.5583743368478025,0.5583743368478025,0.3374715989044556
2022-04-18,0.5572362569859921,0.5516411733797866,0.5640060639785391,0.5550431341665185,0.5550431341665185,0.2994419313431402
2022-04-19,0.5560214265555508,0.5938862912122853,0.5746607329757041,0.6061685554155865,0.6061685554155865,0.3265710696659138
2022-04-20,0.6177206835953677,0.6002460570949713,0.6007459498879533,0.57652364866448,0.57652364866448,0.3425086318737515
2022-04-21,0.6104344316295061,0.6061589689581841,0.5493892506484099,0.5269784154335426,0.5269784154335426,0.4185899327983745
2022-04-22,0.5309108310471622,0.5145512197510103,0.4930803541833868,0.4673005492201858,0.4673005492201858,0.31452420013591337
2022-04-25,0.45755305879265196,0.47755699491208947,0.47410200007558,0.4967621173807568,0.4967621173807568,0.3653297272808396
2022-04-26,0.48707415842196156,0.4603775448476579,0.4323668482076164,0.40527560051223177,0.40527560051223177,0.4096731900522374
2022-04-27,0.41414813251854943,0.4209739367827656,0.4215951029570626,0.40495341119761297,0.40495341119761297,0.3606015884020565
2022-04-28,0.45120558623498574,0.4659831549143325,0.43184844184656224,0.47303774611858196,0.47303774611858196,0.395805904682148
2022-04-29,0.4507789614511091,0.45003973727432367,0.4008651709915376,0.3774972724195458,0.3774972724195458,0.34994131012280255
2022-05-02,0.38457120803379086,0.39131777902097387,0.3804646707856574,0.41333311778428183,0.41333311778428183,0.37536260734069643
2022-05-03,0.4159976932476619,0.41031427943527277,0.42701156308088284,0.4182695332644786,0.4182695332644786,0.32443489542218956
2022-05-04,0.427058353377749,0.47269422571076536,0.4100959359170313,0.48964597048090597,0.48964597048090597,0.4549625551719167
2022-05-05,0.46425716161526154,0.4363729756917065,0.3770713846399094,0.3744811342320926,0.3744811342320926,0.4289976043547202
2022-05-06,0.36973631035932364,0.35745548297835983,0.34225587876856767,0.34369014334408043,0.34369014334408043,0.43113377859844454
2022-05-09,0.3131311129853209,0.2898100960994965,0.2675141063781534,0.2509044417950388,0.2509044417950388,0.5155181526760524
2022-05-10,0.3091644762171306,0.28141075091003476,0.26595519511841315,0.27126563463294073,0.27126563463294073,0.5538374942511377
2022-05-11,0.2646268348583374,0.2629401300374421,0.22507491326554097,0.20481327427592544,0.20481327427592544,0.5447917024182976
2022-05-12,0.1866031639997594,0.20828457834176506,0.183597118939838,0.20600905954542648,0.20600905954542648,0.6171552913557705
2022-05-13,0.2489632712087042,0.26518391861198287,0.2558709669527268,0.2832471207062228,0.2832471207062228,0.5093237965143018
2022-05-16,0.2788864120293031,0.25559829124878863,0.2769807821440404,0.2579406496933203,0.2579406496933203,0.3770114153527227
2022-05-17,0.3100788428273997,0.2894090411189727,0.29979699692768613,0.31519288438941007,0.31519288438941007,0.3994865493784365
2022-05-18,0.28999419050789754,0.2595763329394374,0.23272725425239815,0.21440666573618672,0.21440666573618672,0.39538992730692396
2022-05-19,0.21547399818370438,0.21113345184829013,0.22041804408395316,0.209130335195862,0.209130335195862,0.4077855039435479
2022-05-20,0.24663826027467728,0.20918205790832056,0.17044393815660852,0.20310136035450044,0.20310136035450044,0.44622016597909125
2022-05-23,0.2210470929941537,0.20915637466417092,0.2188429602231492,0.23524818837373274,0.23524818837373274,0.32511034383344434
2022-05-24,0.20883801183802264,0.1722889499923035,0.18066668945755993,0.1870554905625197,0.1870554905625197,0.3487551568152332
2022-05-25,0.19110995312991563,0.20176855733635124,0.20215427870236513,0.21735885261561472,0.21735885261561472,0.32064716744119
2022-05-26,0.22341751502934226,0.25419684385706587,0.23713203945250005,0.27179601346029547,0.27179601346029547,0.3416423555576911
2022-05-27,0.30380648618107253,0.3157511518495353,0.3182551868808503,0.34128241143090476,0.34128241143090476,0.358292433467645
2022-05-31,0.35063072680714225,0.3264954025364415,0.33367835170284255,0.332431063702862,0.332431063702862,0.5301199195502502
2022-06-01,0.35750964504501725,0.335297598812081,0.32628530192119887,0.31696179847870387,0.31696179847870387,0.34813325004633405
2022-06-02,0.3170714594380244,0.35041160664145554,0.32628899337773976,0.3743405456339943,0.3743405456339943,0.31050857695924655
2022-06-03,0.34356470135770856,0.3223316507673908,0.33802020393225995,0.32021306215841894,0.32021306215841894,0.2671535752774899
2022-06-06,0.36160739354947236,0.33666959124812923,0.3447849781431802,0.3288685588165594,0.3288685588165594,0.33812645437634276
2022-06-07,0.3136169769445223,0.327374562597766,0.32397769857950487,0.34913017535273716,0.34913017535273716,0.30575847227847147
2022-06-08,0.35233346985863667,0.33490031535916787,0.3535154429716363,0.33329944603569905,0.33329944603569905,0.3466340840603785
2022-06-09,0.32946576993852394,0.31269806907524567,0.2993830101661532,0.27421260824622595,0.27421260824622595,0.44266307891900797
2022-06-10,0.24684978010934744,0.21229764280526675,0.2231109804415936,0.200503164674098,0.200503164674098,0.40745738977629203
2022-06-13,0.14947230144451384,0.12076909880445719,0.12354230025397506,0.10604847305465115,0.10604847305465115,0.5152682916783933
2022-06-14,0.13384032082187947,0.09416207242129904,0.11596396714745438,0.1094507520427006,0.1094507520427006,0.3618605034287244
2022-06-15,0.1462470937385174,0.1525456575009123,0.1399681748023589,0.157640148142417,0.157640148142417,0.43717711987150004
2022-06-16,0.11786041626642851,0.07655426771067142,0.08574028759468089,0.07701909739861112,0.07701909739861112,0.48222486116926705
2022-06-17,0.09889823607199033,0.08641935833625292,0.09898540701291814,0.10411220806836496,0.10411220806836496,0.723326995284217
2022-06-21,0.14723469839293513,0.13796686837411976,0.15934803488719518,0.15232819260839436,0.15232819260839436,0.41764952190059096
2022-06-22,0.1416231917409203,0.14748981411444007,0.152869447653476,0.1494418684136869,0.1494418684136869,0.41928597414899677
2022-06-23,0.1758397243394454,0.1554900799292489,0.17235021139063678,0.18131481809404515,0.18131481809404515,0.42203444512324867
2022-06-24,0.21318552087442155,0.22040459317624395,0.22482300515341902,0.2481230812047317,0.2481230812047317,1.0
2022-06-27,0.26732759631853664,0.232222873663535,0.25169664316287865,0.23334059741893864,0.23334059741893864,0.3931576526794846
2022-06-28,0.246563144188523,0.22456457323376977,0.19600336543470287,0.1723015067716851,0.1723015067716851,0.4460622867772736
2022-06-29,0.1797800706173338,0.14924813405317527,0.17701428797596197,0.1716519143424513,0.1716519143424513,0.47594126893692384
2022-06-30,0.16020603629465024,0.13721828037528683,0.13701963905606473,0.14511055749627122,0.14511055749627122,0.47644373665749135
2022-07-01,0.15296519542995068,0.13200061423282206,0.1501063709214132,0.16274721605315223,0.16274721605315223,0.3681537056994391
2022-07-05,0.14550924979085988,0.16719072009405922,0.14807950512678114,0.19733931271185567,0.19733931271185567,0.39394155723807495
2022-07-06,0.21084138967916544,0.1891244590658201,0.20907937412912658,0.20438785905297085,0.20438785905297085,0.366154817718165
2022-07-07,0.22564811864650913,0.22614993496606894,0.23834165471498125,0.25056626443097474,0.25056626443097474,0.3433488237999464
2022-07-08,0.2398100453250307,0.23446845834372887,0.25038243243151315,0.25305045995359143,0.25305045995359143,0.321591696926847
2022-07-11,0.2434601705675581,0.20713870689001945,0.226673377131146,0.2063008373104409,0.2063008373104409,0.29912342721425583
2022-07-12,0.22534919110420604,0.19648461735970457,0.2012957174107417,0.1871053657316486,0.1871053657316486,0.2929386810908767
2022-07-13,0.16165697015234914,0.1675181376853967,0.1696481339663063,0.18405342851396367,0.18405342851396367,0.30875405852513366
2022-07-14,0.17820502463259769,0.15911322486267032,0.16508671936692276,0.184695895944458,0.184695895944458,0.3153451719853652
2022-07-15,0.21808922997827707,0.19124683560635525,0.2171815632068499,0.22050497901029886,0.22050497901029886,0.29996773772832425
2022-07-18,0.24995446080284278,0.2233104008043334,0.22213358474297462,0.20406758129299774,0.20406758129299774,0.3945387524797331
2022-07-19,0.24180113136988002,0.2402653464898985,0.2448381725233617,0.26690234815048774,0.26690234815048774,0.42814917525277835
2022-07-20,0.2787028901070956,0.2804947721541171,0.29063092312648453,0.2997343935926524,0.2997343935926524,0.4507107996238356
2022-07-21,0.3115787727259809,0.3026803153543307,0.3103166587367825,0.32855540605532574,0.32855540605532574,0.3427832043986518
2022-07-22,0.3310216953123999,0.30864459388975707,0.30212094891981667,0.28842735051490265,0.28842735051490265,0.3484050768459854
2022-07-25,0.2982595110662647,0.26488972787175813,0.29138154887139067,0.27927345059444453,0.27927345059444453,0.2968733053726979
2022-07-26,0.2744094985039851,0.23844272832285274,0.2600310516244544,0.24010640254842452,0.24010640254842452,0.2973181128630364
2022-07-27,0.28396493654842425,0.30656837557251926,0.2933345826550495,0.32371682918078926,0.32371682918078926,0.3300910894351356
2022-07-28,0.33296395611102714,0.32447414291881005,0.32362840258224534,0.3468807576052175,0.3468807576052175,0.3762837981617369
2022-07-29,0.3684881898293533,0.36993219067572003,0.3766340176935661,0.38747159123630914,0.38747159123630914,0.37387579711836133
2022-08-01,0.38217091039376383,0.3834425174514786,0.39298799389392935,0.38360827185365554,0.38360827185365554,0.3037197712810868
2022-08-02,0.3768757446475668,0.3841083082165526,0.39091788367687275,0.3800099681150726,0.3800099681150726,0.3580508096457328
2022-08-03,0.40243379244840716,0.4202106211221821,0.4205707710194593,0.4368477356962386,0.4368477356962386,0.4782929826126949
2022-08-04,0.44459401251241504,0.4269328273690589,0.45217510986146014,0.446175937653847,0.446175937653847,0.44856776106698876
2022-08-05,0.42077711942981955,0.42403617940162786,0.4386724573916172,0.4349596081830176,0.4349596081830176,0.37440984067929245
2022-08-08,0.44960766407982344,0.4488112482729507,0.45162963167904535,0.43263025125597765,0.43263025125597765,0.4193436343792258
2022-08-09,0.42404449453694726,0.39874241504338626,0.4230279722260606,0.4058431685266688,0.4058431685266688,0.42878069206004893
2022-08-10,0.4652922260326924,0.4499680754910087,0.46978546169392543,0.47006053481427457,0.47006053481427457,0.413524069713964
2022-08-11,0.4917557631421987,0.4802770924617765,0.4808523594790255,0.4567338120006392,0.4567338120006392,0.49860723086744324
2022-08-12,0.47803087500184116,0.4841301300910259,0.4918563242934406,0.504296728541356,0.504296728541356,0.3567424715645829
2022-08-15,0.5008128746364822,0.5023135645940502,0.522918876409568,0.5186857728471825,0.5186857728471825,0.31465462208524103
2022-08-16,0.5158487074218558,0.5087561278944084,0.5203015300364984,0.514148010468997,0.514148010468997,0.39048743487482923
2022-08-17,0.4959180430090444,0.4852923454421312,0.49937893183301374,0.48488750646652057,0.48488750646652057,0.4180970751161785
2022-08-18,0.4905267628734573,0.475940382302376,0.5012655165187823,0.4897312967851508,0.4897312967851508,0.34874417391423723
2022-08-19,0.4720801514483979,0.44952104197131915,0.4655119918653321,0.44344254067802225,0.44344254067802225,0.335539981191782
2022-08-22,0.41804306769527555,0.3905839184999791,0.4077037773934402,0.3858486530477896,0.3858486530477896,0.2865027011072137
2022-08-23,0.3930811677316961,0.3818111771800141,0.4073977258186059,0.38580051575267604,0.38580051575267604,0.22681063419388942
2022-08-24,0.39216867916343334,0.3842904262675608,0.4070610868352327,0.39473910116165833,0.39473910116165833,0.2379294485897268
2022-08-25,0.4151079100551649,0.40947373435810874,0.42898991071230497,0.43170660662928717,0.43170660662928717,0.29370885702322197
2022-08-26,0.4368217259675067,0.4121552171075491,0.3695037747043133,0.34316515181940166,0.34316515181940166,0.322062588807051
2022-08-29,0.33026643817604295,0.31450236755314664,0.34068431067495086,0.32109204506007427,0.32109204506007427,0.2781103918836361
2022-08-30,0.34285485514769753,0.3102685702383896,0.30623040589601813,0.29715218560579326,0.29715218560579326,0.34286420329349737
2022-08-31,0.3217895976081899,0.29658169322880124,0.31057770773558446,0.28524021182384396,0.28524021182384396,0.37999876442363795
2022-09-01,0.2754426850542253,0.25445439540291437,0.26239807216964617,0.27971120426023277,0.27971120426023277,0.3581537743425704
2022-09-02,0.30895466345499045,0.2815890972495181,0.26725657314653817,0.25225871508877806,0.25225871508877806,0.28463972652576514
2022-09-06,0.264182796710946,0.2325795667103301,0.2488938375955685,0.23696375172381878,0.23696375172381878,0.33482197403916775
2022-09-07,0.24955941904596468,0.258261454492998,0.2639390526747152,0.2809160260831194,0.2809160260831194,0.31048111970675657
2022-09-08,0.270621262265597,0.2725442565899985,0.28292109841907265,0.29341346712769467,0.29341346712769467,0.29459298055340094
2022-09-09,0.31935105927088925,0.31593686211185146,0.3365783694659361,0.33793330914552944,0.33793330914552944,0.30443365984582754
2022-09-12,0.3571688916909044,0.3412288303644391,0.3745009743258152,0.36535573430659274,0.36535573430659274,0.2694380186846603
2022-09-13,0.31064511488500646,0.28380702307969186,0.27282245544591155,0.25274095662101925,0.25274095662101925,0.4124491182789794
2022-09-14,0.27071737648017136,0.2449754525958885,0.27252185348122526,0.2680642461223546,0.2680642461223546,0.3675771033971485
2022-09-15,0.2624713469776947,0.24753193128392947,0.25350394640753504,0.23828952502259937,0.23828952502259937,0.35994124147967127
2022-09-16,0.22190887844900353,0.19230236640129217,0.22106794204589808,0.21978969757697508,0.21978969757697508,0.7231910818843912
2022-09-19,0.21095850237179103,0.2065925322372113,0.22483197053075465,0.23520370050728023,0.23520370050728023,0.272456943595939
2022-09-20,0.2287143878480693,0.20344030814588931,0.22589216379769161,0.2156344265707253,0.2156344265707253,0.25315861368332176
2022-09-21,0.233271880441269,0.22046709529890052,0.2034396596387713,0.17917940050431103,0.17917940050431103,0.31396269932249227
2022-09-22,0.1810317762618403,0.14509893007783026,0.16845469148489856,0.1518850516399297,0.1518850516399297,0.3751196106561597
2022-09-23,0.14350075038249588,0.09995177632876695,0.11590630791755463,0.11649408511767323,0.11649408511767323,0.4050315415187979
2022-09-26,0.12264342756312208,0.1120367683903929,0.12604626183019785,0.10492550196593053,0.10492550196593053,0.34508961360781426
2022-09-27,0.14395520210935908,0.11515971702625771,0.11740035218363887,0.10965546580740648,0.10965546580740648,0.310400120811911
2022-09-28,0.11987079354198316,0.12629011553171932,0.1237583470367638,0.1491855417837884,0.1491855417837884,0.3256457602569998
2022-09-29,0.13331775244327337,0.08913388825267532,0.09619525845949406,0.09328566882679201,0.09328566882679201,0.32022707147809254
2022-09-30,0.0989262338096375,0.08611223603993068,0.0870346339084227,0.06447716848758311,0.06447716848758311,0.33849712728495823
2022-10-03,0.09216084314985173,0.08471815238712654,0.08803540979185231,0.10715163316258569,0.10715163316258569,0.3063350745807621
2022-10-04,0.1613370443068105,0.14255915465741165,0.17194694780002817,0.17138863657239534,0.17138863657239534,0.3872433604931322
2022-10-05,0.15573424433655303,0.14630371162483868,0.14795522128964622,0.16644683396747384,0.16644683396747384,0.2619119857771432
2022-10-06,0.17432938051176117,0.15000408597484016,0.17324832564814385,0.15304173616770256,0.15304173616770256,0.30741689032886926
2022-10-07,0.1303178924712951,0.08774716833878937,0.09354908229146508,0.07814033079126759,0.07814033079126759,0.33636644449173186
2022-10-10,0.09232524463601455,0.04691822555976488,0.06484124526536106,0.05851214495424739,0.05851214495424739,0.2478785840294891
2022-10-11,0.06163114038807427,0.03568293841987491,0.04736959243752481,0.03788593665022577,0.03788593665022577,0.35073345185713994
2022-10-12,0.05335011371353793,0.014659790070983725,0.051011094878834706,0.036268211727848554,0.036268211727848554,0.2617980381793095
2022-10-13,0.0,0.052027411040407534,0.0,0.07756198852738128,0.07756198852738128,0.42778399379466087
2022-10-14,0.1068103406852896,0.0647138958227107,0.03959841686366228,0.019236483875166632,0.019236483875166632,0.3032543708513807
2022-10-17,0.07758833939294396,0.05182140566698945,0.08655947196979374,0.08230429081169088,0.08230429081169088,0.309595623313953
2022-10-18,0.14547613031117623,0.10265157876735209,0.10463777815714104,0.0994945066886106,0.0994945066886106,0.3930890095482595
2022-10-19,0.09745771596857877,0.07231867429026018,0.09073379575964169,0.0831424352755541,0.0831424352755541,0.38042160611198433
2022-10-20,0.09188120666343869,0.0776999594782859,0.08743420604249019,0.07145637639594771,0.07145637639594771,0.33551801538979004
2022-10-21,0.07765645586987135,0.0847659270319463,0.08165227714033763,0.11503311052347054,0.11503311052347054,0.3462853769537551
2022-10-24,0.1285330340740496,0.10459183707296438,0.11241598526537744,0.13156313340233816,0.13156313340233816,0.3603256430145317
2022-10-25,0.15124145407522072,0.14631466739115107,0.16347384051383318,0.1754299074208603,0.1754299074208603,0.40604883272355347
2022-10-26,0.14635532895472525,0.14547968994725213,0.15472720290430408,0.1348338603456749,0.1348338603456749,0.41739966090293174
2022-10-27,0.14686765419888914,0.10738934390727684,0.12450721498808104,0.10310149944136593,0.10310149944136593,0.355494539438911
2022-10-28,0.11089938250798714,0.1291481486989028,0.12193311303743615,0.1582273531011067,0.1582273531011067,0.34978617664623385
2022-10-31,0.15674114022167607,0.1164397523839753,0.1485402524379449,0.13788753543737498,0.13788753543737498,0.3527790171676471
2022-11-01,0.17882217077309392,0.13637773511420992,0.14263245741441355,0.12057271865590002,0.12057271865590002,0.34231505824369685
2022-11-02,0.13166912699988265,0.10637961196737411,0.07813681650976068,0.05543361947420111,0.05543361947420111,0.4465016028171141
2022-11-03,0.04678582895931971,0.013092748211743555,0.04153000412546293,0.023071477121444195,0.023071477121444195,0.40061641531840114
2022-11-04,0.07277903743113323,0.025529045003202855,0.03133959838665801,0.04661615904379235,0.04661615904379235,0.4488807737453751
2022-11-07,0.06732493318050059,0.03184283234672303,0.06121767339871309,0.06250180293751972,0.06250180293751972,0.3119981329068307
2022-11-08,0.08386069586445566,0.06084235900409918,0.06910574971661898,0.07169845285041543,0.07169845285041543,0.4050521344581654
2022-11-09,0.06933701752858501,0.02761460284914463,0.045934789505574614,0.024891830217347755,0.024891830217347755,0.3834926998029942
2022-11-10,0.12890007809327986,0.12953070449006487,0.12440824481869939,0.16030942012958493,0.16030942012958493,0.5833183462496825
2022-11-11,0.17357941556247058,0.17243963748176672,0.17658940199413165,0.19753325204916128,0.19753325204916128,0.5057172863997363
2022-11-14,0.1926605864915405,0.17201487467904997,0.1941115068281396,0.1749137787689361,0.1749137787689361,0.38714451438416814
2022-11-15,0.23477710270173224,0.1982226420034241,0.20742870028375182,0.20377580335003187,0.20377580335003187,0.47133531483172136
2022-11-16,0.19724061366584533,0.16024059694113957,0.19334646609574935,0.17267878469952636,0.17267878469952636,0.32963941763167465
2022-11-17,0.15328682852283437,0.14419229085061636,0.16513717119308513,0.1657920282720975,0.1657920282720975,0.29794962967030697
2022-11-18,0.19670046147869447,0.1553375965180459,0.17466871377261883,0.16598770530546658,0.16598770530546658,0.2733836258674776
2022-11-21,0.167681102544601,0.13130734393403065,0.1639743163002252,0.14435773951460362,0.14435773951460362,0.2461611328862377
2022-11-22,0.16200830805541022,0.14070348950729805,0.15963791350094692,0.17103273364077287,0.17103273364077287,0.2748855375786822
2022-11-23,0.1822957737026405,0.16478708436939726,0.19545085553790442,0.19076935865227207,0.19076935865227207,0.308544010543585
2022-11-25,0.19215355343444296,0.15572931215378016,0.2011696756000083,0.18027734716815158,0.18027734716815158,0.0
2022-11-28,0.17756875805605699,0.1476701362437085,0.16774379439523046,0.14880478828586852,0.14880478828586852,0.28655486988694473
2022-11-29,0.16226353174389696,0.12344303813084778,0.15400540659433837,0.13710986653350732,0.13710986653350732,0.33068828467679384
2022-11-30,0.15093211260381478,0.19378104339350877,0.15799444705930954,0.2232774767278516,0.2232774767278516,0.6135844756694422
