Date,Open,High,Low,Close,Volume,Change,score
2022-01-03,0.9496296296296296,1.0,0.970193740685544,1.0,0.3417436082876914,0.587173092900768,0
2022-01-04,1.0,0.9442896935933148,1.0,0.9709724238026124,0.1271792545034941,0.3641014265001617,-1
2022-01-05,0.9703703703703702,0.9025069637883008,0.9046199701937409,0.8780841799709724,0.271485517690745,0.2203527132173799,-1
2022-01-06,0.8666666666666666,0.8133704735376044,0.8360655737704918,0.8084179970972423,0.2884897154368231,0.2642964866492678,0
2022-01-07,0.8340740740740741,0.807799442896936,0.8479880774962743,0.8229317851959361,0.1505576810565834,0.4634990668366749,0
2022-01-10,0.8281481481481482,0.8050139275766017,0.8390461997019374,0.846153846153846,0.1094416025462801,0.4843143218156385,-1
2022-01-11,0.842962962962963,0.8133704735376044,0.8420268256333829,0.8171262699564585,0.1869967096902947,0.3585834640690001,1
2022-01-12,0.842962962962963,0.8161559888579386,0.8628912071535022,0.8519593613933236,0.1307544173559146,0.5127378076425521,-1
2022-01-13,0.8488888888888889,0.8022284122562675,0.8509687034277198,0.8200290275761974,0.1722474572165924,0.3518871712507528,-1
2022-01-14,0.8103703703703703,0.7493036211699164,0.7555886736214605,0.7561683599419449,0.3333276476417742,0.2729791389096754,0
2022-01-17,0.7392592592592592,0.7381615598885793,0.7585692995529061,0.7706821480406385,0.1100624800645439,0.4645942747104522,-1
2022-01-18,0.7777777777777778,0.7493036211699164,0.767511177347243,0.741654571843251,0.0766374365263608,0.3555128536056064,0
2022-01-19,0.7511111111111112,0.7075208913649025,0.7615499254843516,0.7532656023222062,0.1219956095089779,0.457533784088881,0
2022-01-20,0.762962962962963,0.7103064066852367,0.7436661698956781,0.741654571843251,0.1524987761548918,0.3987220165149912,-1
2022-01-21,0.7333333333333333,0.701949860724234,0.7287630402384502,0.7039187227866472,0.2654046705681882,0.3321278296974875,0
2022-01-24,0.7096296296296295,0.6852367688022285,0.7287630402384502,0.7097242380261248,0.1791368096788664,0.443119606717917,-1
2022-01-25,0.7362962962962963,0.6935933147632312,0.7108792846497765,0.683599419448476,0.2418369104861778,0.3603470967454104,0
2022-01-26,0.6918518518518518,0.6740947075208914,0.713859910581222,0.695210449927431,0.1635739347430437,0.4585913928124006,-1
2022-01-27,0.7066666666666667,0.6545961002785514,0.6333830104321907,0.6197387518142234,0.3213348184359686,0.2307687361439666,0
2022-01-28,0.6296296296296297,0.5961002785515319,0.6065573770491803,0.6197387518142234,0.3301942630235029,0.4280265007026704,0
